"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NMUR2",-0.248202264741054,-0.662532305061733,-0.531357599549009,0.595447086954044,0.715968371240168,-6.89097718227702
"LOC285401",0.106336375939955,-0.647210969502179,0.53121416861212,0.595546378588594,0.716045763148482,-6.89105292835807
"VWA1",-0.139805208734834,0.50319807713061,-0.531117996961369,0.595612958709773,0.716083818115709,-6.89110370530593
"FLJ25758",0.105925326686673,-0.0732114345875794,0.530198803480782,0.596249492831731,0.716807063422466,-6.89158856012498
"OR4M2",0.0757411270267767,0.0263806540387406,0.530077456599002,0.596333547808159,0.716866076205879,-6.89165250532725
"NOBOX",0.159981146756535,0.188185109829428,0.529902010802354,0.596455085783212,0.716970138589366,-6.89174493275959
"LOC100134229",-0.149414568768544,-0.40072459671988,-0.529781229671396,0.596538762043978,0.717025323921848,-6.89180854428155
"HEYL",-0.151657885570213,-0.47763260695599,-0.529734777299885,0.596570945326324,0.717025323921848,-6.89183300538995
"EFTUD1",0.0662060968887546,-0.077408910796315,0.529669216631838,0.596616368630385,0.717037880952722,-6.89186752499007
"ABCG4",0.190008803847415,-0.533258726798124,0.52907485468197,0.597028240713106,0.71745796168751,-6.89218027917371
"HOXA6",-0.228021676356158,1.22823776316357,-0.52906381476299,0.597035892219351,0.71745796168751,-6.89218608507884
"LRAT",-0.400582050699193,-2.25204439546437,-0.528640540802764,0.597329287126149,0.717768461132008,-6.89240859405993
"RBBP5",0.107327731935295,-0.565795906815418,0.528235436697668,0.597610149082168,0.718063865099843,-6.89262138484632
"DCD",-0.0759353407714697,-0.265283760563205,-0.527981108553858,0.597786507611249,0.718233674766349,-6.89275489364665
"FBF1",0.125794622132398,-0.0159673809662876,0.527578257139116,0.598065905040207,0.7185272573388,-6.89296623788719
